receptor,taxa,gene,orientation,chromosome,start,end
ffar4,Homo_sapiens,FRA10AC1,-,10,93667882,93702958
ffar4,Homo_sapiens,LGI1,+,10,93757935,93798158
ffar4,Homo_sapiens,SLC35G1,+,10,93893977,93909829
ffar4,Monodelphis_domestica,SLC35G1,-,1,81901530,81913923
ffar4,Monodelphis_domestica,LGI1,-,1,81987433,82043821
ffar4,Monodelphis_domestica,FRA10AC1,+,1,82082568,82148799
ffar4,Monodelphis_domestica,PDE6C,-,1,82152183,82241111
ffar4,Monodelphis_domestica,RBP4,+,1,82257361,82268711
ffar4,Monodelphis_domestica,FFAR4,-,1,82269558,82282650
ffar4,Monodelphis_domestica,CEP55,-,1,82296379,82333452
ffar4,Monodelphis_domestica,MYOF,+,1,82345585,82511754
ffar4,Monodelphis_domestica,CYP26A1,-,1,82726043,82730718
ffar4,Monodelphis_domestica,CYP26C1,-,1,82733352,82751437
ffar4,Monodelphis_domestica,EXOC6,-,1,82751509,82965511
ffar4,Gallus_gallus,SLC35G1,-,6,21067734,21077235
ffar4,Gallus_gallus,LGI1,-,6,21092608,21124318
ffar4,Gallus_gallus,FRA10AC1,+,6,21124113,21152727
ffar4,Gallus_gallus,PDE6C,-,6,21147553,21176168
ffar4,Gallus_gallus,RBP4,+,6,21185244,21192898
ffar4,Gallus_gallus,FFAR4,-,6,21193386,21199151
ffar4,Gallus_gallus,MYOF,+,6,21198669,21291464
ffar4,Gallus_gallus,CEP55,-,6,21206153,21221026
ffar4,Gallus_gallus,CYP26A1,-,6,21357932,21361342
ffar4,Gallus_gallus,CYP26C1,-,6,21362452,21370583
ffar4,Gallus_gallus,EXOC6,-,6,21370116,21456863
ffar4,Chelonia_mydas,SLC35G1,-,7,91618313,91628725
ffar4,Chelonia_mydas,LGI1,-,7,91665159,91684644
ffar4,Chelonia_mydas,FRA10AC1,+,7,91718805,91772760
ffar4,Chelonia_mydas,PDE6C,-,7,91772850,91828572
ffar4,Chelonia_mydas,RBP4,+,7,91845772,91854985
ffar4,Chelonia_mydas,FFAR4,-,7,91855037,91867352
ffar4,Chelonia_mydas,CEP55,-,7,91882573,91917890
ffar4,Chelonia_mydas,MYOF,+,7,91920310,92035658
ffar4,Chelonia_mydas,CYP26A1,-,7,92147308,92151564
ffar4,Chelonia_mydas,CYP26C1,-,7,92154344,92172739
ffar4,Chelonia_mydas,EXOC6,-,7,92175295,92351150
ffar4,Crocodylus_porosus,EXOC6,+,-,29901810,30069612
ffar4,Crocodylus_porosus,CYP26C1,+,-,30070147,30081935
ffar4,Crocodylus_porosus,CYP26A1,+,-,30086518,30089141
ffar4,Crocodylus_porosus,MYOF,-,-,30201501,30316089
ffar4,Crocodylus_porosus,CEP55,+,-,30317883,30344802
ffar4,Crocodylus_porosus,FFAR4,+,-,30372934,30384163
ffar4,Crocodylus_porosus,RBP4,-,-,30384302,30394299
ffar4,Crocodylus_porosus,PDE6C,+,-,30411776,30451827
ffar4,Crocodylus_porosus,FRA10AC1,-,-,30458657,30509605
ffar4,Crocodylus_porosus,LGI1,+,-,30509816,30545011
ffar4,Crocodylus_porosus,SLC35G1,+,-,30604748,30606422
ffar4,Xenopus_tropicalis,PCDH8L,-,7,35762861,35769246
ffar4,Xenopus_tropicalis,MYOF,+,7,35813841,35897799
ffar4,Xenopus_tropicalis,TMEM252,+,7,35905008,35917025
ffar4,Xenopus_tropicalis,TMEM252,+,7,35926883,35935394
ffar4,Xenopus_tropicalis,CEP55,+,7,35959559,35977527
ffar4,Xenopus_tropicalis,FFAR4,+,7,35980062,35996612
ffar4,Xenopus_tropicalis,RBP4,-,7,35996039,36005263
ffar4,Xenopus_tropicalis,PDE6C,+,7,36012523,36045863
ffar4,Xenopus_tropicalis,FRA10AC1,-,7,36047430,36083768
ffar4,Xenopus_tropicalis,LGI1,+,7,36102999,36129631
ffar4,Xenopus_tropicalis,SLC35G1,+,7,36135118,36149784
ffar4,Monopterus_albus,TP53BP2A,-,-,2043481,2058722
ffar4,Monopterus_albus,XPO5,+,-,2072436,2085040
ffar4,Monopterus_albus,EFEMP1,+,-,2107282,2125511
ffar4,Monopterus_albus,MARK1,+,-,2132649,2157397
ffar4,Monopterus_albus,LGI1,-,-,2157483,2163237
ffar4,Monopterus_albus,FFAR4,-,-,2166213,2169190
ffar4,Monopterus_albus,CEP55,-,-,2169286,2175737
ffar4,Monopterus_albus,MYOFL,+,-,2207947,2227555
ffar4,Monopterus_albus,PARGA,+,-,2228354,2249541
ffar4,Monopterus_albus,CUNH10ORF53,-,-,2263654,2265575
ffar4,Monopterus_albus,CHATA,-,-,2264903,2271207
ffar4,Scyliorhinus_canicula,HHEX,+,16,54585095,54591422
ffar4,Scyliorhinus_canicula,EXOC6,+,16,54876477,55109325
ffar4,Scyliorhinus_canicula,CYP26A1,+,16,55133739,55205952
ffar4,Scyliorhinus_canicula,MYOF,-,16,55206357,55491193
ffar4,Scyliorhinus_canicula,CEP55L,+,16,55543483,55579118
ffar4,Scyliorhinus_canicula,FFAR4,+,16,55603593,55619899
ffar4,Scyliorhinus_canicula,RBP4,-,16,55620479,55654100
ffar4,Scyliorhinus_canicula,PDE6C,+,16,55670982,55736594
ffar4,Scyliorhinus_canicula,FRA10AC1,-,16,55753747,55818716
ffar4,Scyliorhinus_canicula,ZMYM1,-,16,55834210,55842657
ffar4,Scyliorhinus_canicula,LGI1B,+,16,55849869,55906042
ffar4,Petromyzon_marinus,SMOX,+,11,5647008,5665976
ffar4,Petromyzon_marinus,ADRA1A,-,11,5674232,5682904
ffar4,Petromyzon_marinus,CTNNA2,+,11,5789606,5822529
ffar4,Petromyzon_marinus,LRRTM4,-,11,5957929,5998755
ffar4,Petromyzon_marinus,COMTD1,+,11,6242601,6252263
ffar4,Petromyzon_marinus,FFAR4,-,11,6252426,6267719
ffar4,Petromyzon_marinus,CSGA,+,11,6284354,6293019
ffar4,Petromyzon_marinus,CCDC34,+,11,6299246,6322167
ffar4,Petromyzon_marinus,PLA2G4F,-,11,6320756,6376386
ffar4,Petromyzon_marinus,NPY2R,+,11,6397370,6409986
ffar4,Petromyzon_marinus,FGFRL1,+,11,6424293,6526923
ptgdr,Homo_sapiens,TMX1,+,14,51240246,51257654
ptgdr,Homo_sapiens,FRMD6,+,14,51396430,51730726
ptgdr,Homo_sapiens,GNG2,+,14,51826173,51969794
ptgdr,Homo_sapiens,RTRAF,+,14,51989545,52010693
ptgdr,Homo_sapiens,NID2,-,14,52004808,52069058
ptgdr,Homo_sapiens,PTGDR,+,14,52267697,52280913
ptgdr,Homo_sapiens,PTGER2,+,14,52314311,52328597
ptgdr,Homo_sapiens,TXNDC16,-,14,52430595,52552504
ptgdr,Homo_sapiens,GPR137C,+,14,52552835,52637712
ptgdr,Homo_sapiens,ERO1A,-,14,52639914,52695557
ptgdr,Homo_sapiens,PSMC6,+,14,52707199,52728589
ptgdr,Ornithorhynchus_anatinus,PSMC6,-,14,3463517,3481848
ptgdr,Ornithorhynchus_anatinus,ERO1A,+,14,3492598,3523915
ptgdr,Ornithorhynchus_anatinus,GPR137C,-,14,3524423,3548127
ptgdr,Ornithorhynchus_anatinus,TXNDC16,+,14,3548577,3600065
ptgdr,Ornithorhynchus_anatinus,PTGER2,-,14,3658943,3676876
ptgdr,Ornithorhynchus_anatinus,PTGDR,-,14,3689146,3698852
ptgdr,Ornithorhynchus_anatinus,NID2,+,14,3761670,3799670
ptgdr,Ornithorhynchus_anatinus,RTRAF,-,14,3799769,3813627
ptgdr,Ornithorhynchus_anatinus,GNG2,-,14,3819897,3871020
ptgdr,Ornithorhynchus_anatinus,FRMD6,-,14,3885645,3942077
ptgdr,Ornithorhynchus_anatinus,TMX1,-,14,4087210,4099221
ptgdr,Gallus_gallus,TMX1,+,5,57785126,57793645
ptgdr,Gallus_gallus,FRMD6,+,5,57802399,57830172
ptgdr,Gallus_gallus,GNG2,+,5,57832975,57847854
ptgdr,Gallus_gallus,RTRAF,+,5,57848665,57861367
ptgdr,Gallus_gallus,NID2,-,5,57861575,57873551
ptgdr,Gallus_gallus,PTGDR,+,5,57880332,57883328
ptgdr,Gallus_gallus,PTGER2,+,5,57886643,57890427
ptgdr,Gallus_gallus,TXNDC16,-,5,57902759,57946378
ptgdr,Gallus_gallus,GPR137C,+,5,57946680,57962237
ptgdr,Gallus_gallus,ERO1A,-,5,57963935,57981469
ptgdr,Gallus_gallus,PSMC6,+,5,57982412,57994090
ptgdr,Chelonia_mydas,PSMC6,-,6,125542448,125559717
ptgdr,Chelonia_mydas,ERO1A,+,6,125565645,125598775
ptgdr,Chelonia_mydas,GPR137C,-,6,125603547,125631642
ptgdr,Chelonia_mydas,TXNDC16,+,6,125631074,125715794
ptgdr,Chelonia_mydas,PTGER2,-,6,125808360,125821144
ptgdr,Chelonia_mydas,PTGDR,-,6,125853820,125865662
ptgdr,Chelonia_mydas,NID2,+,6,125917438,125971506
ptgdr,Chelonia_mydas,RTRAF,-,6,125971703,125995007
ptgdr,Chelonia_mydas,GNG2,-,6,126012022,126100836
ptgdr,Chelonia_mydas,FRMD6,-,6,126161155,126236374
ptgdr,Chelonia_mydas,TMX1,-,6,126449917,126461332
ptgdr,Xenopus_tropicalis,MGC89226,+,8,95546357,95558642
ptgdr,Xenopus_tropicalis,ERO1A,+,8,95570418,95587474
ptgdr,Xenopus_tropicalis,GPR137C,-,8,95589115,95604448
ptgdr,Xenopus_tropicalis,TXNDC16,+,8,95604626,95645645
ptgdr,Xenopus_tropicalis,PTGER2,-,8,95673421,95692843
ptgdr,Xenopus_tropicalis,PTGDR,-,8,95718599,95725887
ptgdr,Xenopus_tropicalis,NID2,+,8,95775800,95821585
ptgdr,Xenopus_tropicalis,RTRAF,-,8,95824461,95832994
ptgdr,Xenopus_tropicalis,GNG2,-,8,95845983,95891347
ptgdr,Xenopus_tropicalis,FRMD6,-,8,95902829,96006339
ptgdr,Xenopus_tropicalis,TMX1,-,8,96052731,96064719
ptgdr,Protopterus_annectens,TMX1,+,6.part0,633092339,633461907
ptgdr,Protopterus_annectens,FRMD6,+,6.part0,635657277,636086926
ptgdr,Protopterus_annectens,GNG2,+,6.part0,637101831,637777417
ptgdr,Protopterus_annectens,RTRAF,+,6.part0,637853141,638411270
ptgdr,Protopterus_annectens,NID2,-,6.part0,638715275,639606563
ptgdr,Protopterus_annectens,PTGDR,+,6.part0,641793154,642230672
ptgdr,Protopterus_annectens,PTGER2,+,6.part0,643591614,643761875
ptgdr,Protopterus_annectens,TXNDC16,-,6.part0,644029169,645755000
ptgdr,Protopterus_annectens,GPR137C,+,6.part0,646083766,646845353
ptgdr,Protopterus_annectens,ERO1A,-,6.part0,647139547,647789124
ptgdr,Protopterus_annectens,KIF26A,+,6.part0,648867123,649487942
ptgdr,Latimeria_chalumnae,TMX1,+,11,1347201,1365058
ptgdr,Latimeria_chalumnae,FRMD6,+,11,1489624,1569811
ptgdr,Latimeria_chalumnae,GNG2,+,11,1615753,1700994
ptgdr,Latimeria_chalumnae,RTRAF,+,11,1713228,1735906
ptgdr,Latimeria_chalumnae,NID2A,-,11,1736436,1789218
ptgdr,Latimeria_chalumnae,PTGDR,+,11,1873317,1926899
ptgdr,Latimeria_chalumnae,PTGER2,+,11,1968445,1983487
ptgdr,Latimeria_chalumnae,TXNDC16,-,11,2017395,2092133
ptgdr,Latimeria_chalumnae,GPR137C,+,11,2092370,2124755
ptgdr,Latimeria_chalumnae,ERO1A,-,11,2129721,2159589
ptgdr,Latimeria_chalumnae,PSMC6,+,11,2159596,2176356
ptgdr,Anguilla_anguilla,TMX1,+,1,9219929,9229349
ptgdr,Anguilla_anguilla,FRMD6,+,1,9279552,9312106
ptgdr,Anguilla_anguilla,GNG2,+,1,9321046,9342282
ptgdr,Anguilla_anguilla,RTRAF,+,1,9344079,9349525
ptgdr,Anguilla_anguilla,NID2A,-,1,9349715,9383013
ptgdr,Anguilla_anguilla,PTGDR,+,1,9384629,9389497
ptgdr,Anguilla_anguilla,PTGER2,+,1,9398235,9409273
ptgdr,Anguilla_anguilla,TXNDC16,-,1,9414465,9444268
ptgdr,Anguilla_anguilla,GPR137C,+,1,9444651,9466029
ptgdr,Anguilla_anguilla,ERO1A,-,1,9466751,9473096
ptgdr,Anguilla_anguilla,PSMC6,+,1,9473185,9479040
ptgdr,Scyliorhinus_canicula,TMX1,+,2,54788531,54803195
ptgdr,Scyliorhinus_canicula,FRMD6,+,2,55139620,55296461
ptgdr,Scyliorhinus_canicula,GNG2,+,2,55535108,55632138
ptgdr,Scyliorhinus_canicula,RTRAF,+,2,55655937,55692162
ptgdr,Scyliorhinus_canicula,NID2A,-,2,55692046,55924873
ptgdr,Scyliorhinus_canicula,PTGDR,+,2,56083495,56126661
ptgdr,Scyliorhinus_canicula,PTGER2,+,2,56239830,56251508
ptgdr,Scyliorhinus_canicula,TXNDC16,-,2,56419964,56603146
ptgdr,Scyliorhinus_canicula,GPR137C,+,2,56603407,56651680
ptgdr,Scyliorhinus_canicula,UQCRH,-,2,56640803,56641036
ptgdr,Scyliorhinus_canicula,ERO1A,-,2,56669058,56705210
ptgdr2,Homo_sapiens,MS4A8,+,11,60699611,60715806
ptgdr2,Homo_sapiens,MS4A18,+,11,60724719,60745027
ptgdr2,Homo_sapiens,MS4A15,+,11,60756866,60776732
ptgdr2,Homo_sapiens,MS4A10,+,11,60785332,60801304
ptgdr2,Homo_sapiens,CCDC86,+,11,60842112,60851080
ptgdr2,Homo_sapiens,PTGDR2,-,11,60850932,60855949
ptgdr2,Homo_sapiens,ZP1,+,11,60867541,60875686
ptgdr2,Homo_sapiens,PRPF19,-,11,60890546,60906584
ptgdr2,Homo_sapiens,TMEM109,+,11,60914157,60923442
ptgdr2,Homo_sapiens,TMEM132A,+,11,60924459,60937158
ptgdr2,Homo_sapiens,SLC15A3,-,11,60937083,60952175
ptgdr2,Mus_musculus,SLC15A3,+,19,10819907,10835278
ptgdr2,Mus_musculus,TMEM132A,-,19,10835192,10847568
ptgdr2,Mus_musculus,TMEM109,-,19,10848020,10859106
ptgdr2,Mus_musculus,PRPF19,+,19,10872594,10886922
ptgdr2,Mus_musculus,ZP1,-,19,10891659,10897964
ptgdr2,Mus_musculus,PTGDR2,+,19,10901882,10919874
ptgdr2,Mus_musculus,CCDC86,-,19,10918844,10926629
ptgdr2,Mus_musculus,MS4A10,-,19,10939652,10952087
ptgdr2,Mus_musculus,MS4A15,-,19,10955666,10970613
ptgdr2,Mus_musculus,MS4A18,-,19,10974387,10995389
ptgdr2,Mus_musculus,MS4A8A,-,19,11044834,11058466
ptgdr2,Monodelphis_domestica,TMEM132A,-,6,12595397,12605098
ptgdr2,Monodelphis_domestica,TMEM109,-,6,12606134,12618365
ptgdr2,Monodelphis_domestica,TIGD1,+,6,12614368,12616122
ptgdr2,Monodelphis_domestica,PRPF19,+,6,12627276,12636172
ptgdr2,Monodelphis_domestica,ZP1,-,6,12641357,12648222
ptgdr2,Monodelphis_domestica,PTGDR2,+,6,12648315,12663444
ptgdr2,Monodelphis_domestica,CCDC86,-,6,12663190,12669214
ptgdr2,Monodelphis_domestica,MS4A15,-,6,12729008,12735584
ptgdr2,Monodelphis_domestica,MS4A8,-,6,12762984,12779844
ptgdr2,Monodelphis_domestica,MYOSIN HEAD,-,6,12888005,12907493
ptgdr2,Monodelphis_domestica,MS4A13,-,6,12908851,12932135
ptgdr2,Ornithorhynchus_anatinus,SLC15A3,+,3,17759142,17776384
ptgdr2,Ornithorhynchus_anatinus,TMEM132A,-,3,17776319,17790654
ptgdr2,Ornithorhynchus_anatinus,TMEM109,-,3,17792155,17806821
ptgdr2,Ornithorhynchus_anatinus,PRPF19,+,3,17810935,17822080
ptgdr2,Ornithorhynchus_anatinus,ZP1,-,3,17832052,17843451
ptgdr2,Ornithorhynchus_anatinus,PTGDR2,+,3,17862443,17868142
ptgdr2,Ornithorhynchus_anatinus,CCDC86,-,3,17868574,17880621
ptgdr2,Ornithorhynchus_anatinus,MS4A10,-,3,17966860,17982108
ptgdr2,Ornithorhynchus_anatinus,MS4A15,-,3,17994773,18005355
ptgdr2,Ornithorhynchus_anatinus,MS4A18,-,3,18015313,18025144
ptgdr2,Ornithorhynchus_anatinus,MS4A8,-,3,18041177,18054379
ptgdr2,Rhinatrema_bivittatum,FBN3,-,13,2738445,2883015
ptgdr2,Rhinatrema_bivittatum,TRUA,-,13,2946022,2971699
ptgdr2,Rhinatrema_bivittatum,CAPG,+,13,2973097,3016985
ptgdr2,Rhinatrema_bivittatum,MMP17,-,13,3021586,3054612
ptgdr2,Rhinatrema_bivittatum,ZP1,-,13,3068451,3087481
ptgdr2,Rhinatrema_bivittatum,PTGDR2,+,13,3109320,3129366
ptgdr2,Rhinatrema_bivittatum,KLHL42,+,13,3139803,3142622
ptgdr2,Rhinatrema_bivittatum,CCDC86,-,13,3144913,3149938
ptgdr2,Rhinatrema_bivittatum,MS4A15,-,13,3154946,3172706
ptgdr2,Rhinatrema_bivittatum,MS4A4A,-,13,3181688,3218446
ptgdr2,Rhinatrema_bivittatum,OLFR1019,+,13,3317277,3318233
ptgdr2,Protopterus_annectens,APLNR,-,9.part0,1159151044,1159152042
ptgdr2,Protopterus_annectens,MMP17,-,9.part0,1159165408,1159775167
ptgdr2,Protopterus_annectens,MYOSIN HEAD,-,9.part0,1160360526,1160579908
ptgdr2,Protopterus_annectens,KRT3,-,9.part0,1161077673,1161165897
ptgdr2,Protopterus_annectens,KRT6A,+,9.part0,1161272307,1161318442
ptgdr2,Protopterus_annectens,PTGDR2,+,9.part0,1161956436,1162471476
ptgdr2,Protopterus_annectens,PTGDR2,+,9.part0,1161956456,1162606515
ptgdr2,Protopterus_annectens,MS4A4D,-,9.part0,1163297193,1163691468
ptgdr2,Protopterus_annectens,CCDC86,+,9.part0,1163998932,1164164856
ptgdr2,Protopterus_annectens,MS4A4A,+,9.part0,1164338809,1164455479
ptgdr2,Protopterus_annectens,GPR15,-,9.part0,1167793785,1167799645
ptgdr2,Protopterus_annectens,CLDND1,+,9.part0,1168502384,1168627287
ptgdr2,Latimeria_chalumnae,SEPTIN4,+,6,169331601,169380651
ptgdr2,Latimeria_chalumnae,MICAL3B,-,6,169479300,169494565
ptgdr2,Latimeria_chalumnae,ACNAT1,-,6,169667910,169676645
ptgdr2,Latimeria_chalumnae,ACNAT21,-,6,169677661,169687725
ptgdr2,Latimeria_chalumnae,ACNAT21,+,6,169688359,169738099
ptgdr2,Latimeria_chalumnae,PTGDR2,+,6,169728166,169778544
ptgdr2,Latimeria_chalumnae,CCDC86,-,6,169786403,169789149
ptgdr2,Latimeria_chalumnae,EGFL7,-,6,169795672,169805055
ptgdr2,Latimeria_chalumnae,MS4A4A,+,6,169872501,169929752
ptgdr2,Latimeria_chalumnae,MS4A8,+,6,169933684,169937019
ptgdr2,Latimeria_chalumnae,CBLIF,+,6,169941112,169963843
ptgdr2,Danio_rerio,DUF6475,-,1,47270187,47283781
ptgdr2,Danio_rerio,DUF6475,-,1,47290060,47296215
ptgdr2,Danio_rerio,DUF6475,-,1,47298929,47307773
ptgdr2,Danio_rerio,DUF6475,+,1,47312588,47325720
ptgdr2,Danio_rerio,VWA11,-,1,47326323,47355764
ptgdr2,Danio_rerio,PTGDR2,+,1,47350104,47357535
ptgdr2,Danio_rerio,CABP2A,+,1,47366670,47400412
ptgdr2,Danio_rerio,SLC43A3A,-,1,47400321,47420578
ptgdr2,Danio_rerio,CTNND1,+,1,47432445,47488390
ptgdr2,Danio_rerio,PKINASE,+,1,47495612,47500806
ptgdr2,Danio_rerio,PKINASE,+,1,47505691,47511002
ptgdr2,Oreochromis_niloticus,G6B,-,LG3,7112624,7115515
ptgdr2,Oreochromis_niloticus,G6B,-,LG3,7128460,7131349
ptgdr2,Oreochromis_niloticus,G6B,-,LG3,7133211,7136002
ptgdr2,Oreochromis_niloticus,G6B,-,LG3,7137687,7140617
ptgdr2,Oreochromis_niloticus,G6B,-,LG3,7142172,7144488
ptgdr2,Oreochromis_niloticus,PTGDR2,+,LG3,7147282,7178863
ptgdr2,Oreochromis_niloticus,G6B,-,LG3,7147467,7149355
ptgdr2,Oreochromis_niloticus,G6B,-,LG3,7161154,7166059
ptgdr2,Oreochromis_niloticus,7TM_1,-,LG3,7178970,7191082
ptgdr2,Oreochromis_niloticus,UGT2C1,-,LG3,7206778,7213244
ptgdr2,Oreochromis_niloticus,UGT2B15,-,LG3,7215083,7217333
ltb4r1/2,Homo_sapiens,RABGGTA,-,14,24265537,24271626
ltb4r1/2,Homo_sapiens,NOP9,+,14,24271202,24309123
ltb4r1/2,Homo_sapiens,DHRS1,-,14,24290597,24299779
ltb4r1/2,Homo_sapiens,CIDEB,-,14,24305186,24311434
ltb4r1/2,Homo_sapiens,LTB4R2,+,14,24310139,24312037
ltb4r1/2,Homo_sapiens,LTB4R1,+,14,24311501,24318035
ltb4r1/2,Homo_sapiens,ADCY4,-,14,24318358,24335070
ltb4r1/2,Homo_sapiens,RIPK3,-,14,24336024,24339990
ltb4r1/2,Homo_sapiens,NFATC4,+,14,24366910,24379603
ltb4r1/2,Homo_sapiens,NYNRIN,+,14,24399002,24419282
ltb4r1/2,Homo_sapiens,KHNYN,+,14,24423164,24441842
ltb4r1/2,Gallus_gallus,BF2,-,16,2226702,2229464
ltb4r1/2,Gallus_gallus,C4,+,16,2230070,2244844
ltb4r1/2,Gallus_gallus,CENPA,+,16,2245146,2246866
ltb4r1/2,Gallus_gallus,CYP21A1,+,16,2247315,2251246
ltb4r1/2,Gallus_gallus,TNXB,-,16,2251200,2277927
ltb4r1/2,Gallus_gallus,LTB4R1,+,16,2280352,2282626
ltb4r1/2,Gallus_gallus,CD1F,-,16,2282623,2285345
ltb4r1/2,Gallus_gallus,CD1G,-,16,2286196,2289046
ltb4r1/2,Gallus_gallus,CPTL,-,16,2291862,2331434
ltb4r1/2,Gallus_gallus,ZNF135,+,16,2339318,2344053
ltb4r1/2,Gallus_gallus,HSD17B8,+,16,2346598,2360922
ltb4r1/2,Eublepharis_macularius,OR2G3,+,12,68767790,68769382
ltb4r1/2,Eublepharis_macularius,CYLD,-,12,68770753,68794270
ltb4r1/2,Eublepharis_macularius,NFATC4,+,12,68802152,68834795
ltb4r1/2,Eublepharis_macularius,RIPK3,+,12,68839889,68872381
ltb4r1/2,Eublepharis_macularius,ADCY4,+,12,68893128,68946841
ltb4r1/2,Eublepharis_macularius,LTB4R1,-,12,68951714,68952811
ltb4r1/2,Eublepharis_macularius,LTB4R2,-,12,68972424,68977764
ltb4r1/2,Eublepharis_macularius,G6B,-,12,68983229,69002227
ltb4r1/2,Eublepharis_macularius,VN2R26,-,12,69005831,69011517
ltb4r1/2,Eublepharis_macularius,VN2R26,+,12,69030958,69051291
ltb4r1/2,Eublepharis_macularius,VN2R26,-,12,69061004,69072464
ltb4r1/2,Chelonia_mydas,FCRL5,+,13,35505159,35552338
ltb4r1/2,Chelonia_mydas,A1BG,-,13,35550914,35575430
ltb4r1/2,Chelonia_mydas,FCRL5,+,13,35606287,35626185
ltb4r1/2,Chelonia_mydas,ORTHOREO P10,+,13,35629908,35638223
ltb4r1/2,Chelonia_mydas,LTB4R2,+,13,35648707,35658404
ltb4r1/2,Chelonia_mydas,LTB4R1,+,13,35655787,35658404
ltb4r1/2,Chelonia_mydas,ADCY4,-,13,35658681,35684972
ltb4r1/2,Chelonia_mydas,STK33,-,13,35735868,35745991
ltb4r1/2,Chelonia_mydas,NFATC4,-,13,35748083,35759672
ltb4r1/2,Chelonia_mydas,CYLD,+,13,35763277,35773610
ltb4r1/2,Chelonia_mydas,KHNYN,+,13,35783745,35803924
ltb4r1/2,Xenopus_tropicalis,ORTHOREO P10,-,1,142324486,142338346
ltb4r1/2,Xenopus_tropicalis,FCRL5,+,1,142345422,142370449
ltb4r1/2,Xenopus_tropicalis,OR10BR1,+,1,142455693,142456634
ltb4r1/2,Xenopus_tropicalis,OR6T1,-,1,142469872,142470819
ltb4r1/2,Xenopus_tropicalis,LTB4R2,+,1,142490269,142496175
ltb4r1/2,Xenopus_tropicalis,LTB4R1,+,1,142512857,142517807
ltb4r1/2,Xenopus_tropicalis,NFATC4,+,1,142542100,142580007
ltb4r1/2,Xenopus_tropicalis,RIPK3,+,1,142585365,142616900
ltb4r1/2,Xenopus_tropicalis,ADCY4,+,1,142640648,142677807
ltb4r1/2,Xenopus_tropicalis,CYLD,+,1,142688600,142704678
ltb4r1/2,Xenopus_tropicalis,KHNYN,+,1,142707857,142721520
ltb4r1/2,Latimeria_chalumnae,METTL3,+,6,91717487,91745712
ltb4r1/2,Latimeria_chalumnae,TOX4B,-,6,91751425,91782358
ltb4r1/2,Latimeria_chalumnae,RAB2B,+,6,91785584,91826293
ltb4r1/2,Latimeria_chalumnae,CHD8,+,6,91831428,91927500
ltb4r1/2,Latimeria_chalumnae,LTB4R2,+,6,91969540,91996582
ltb4r1/2,Latimeria_chalumnae,LTB4R1,+,6,92048018,92055106
ltb4r1/2,Latimeria_chalumnae,GALR1,-,6,92091053,92099574
ltb4r1/2,Latimeria_chalumnae,NFATC4,+,6,92140902,92207513
ltb4r1/2,Latimeria_chalumnae,RPGRIP1L,+,6,92274677,92285516
ltb4r1/2,Latimeria_chalumnae,RPGRIP1,+,6,92288680,92319146
ltb4r1/2,Latimeria_chalumnae,SUPT16H,-,6,92335797,92391301
ltb4r1/2,Alosa_alosa,CD244,-,24,15078944,15085525
ltb4r1/2,Alosa_alosa,VANGL2,-,24,15094434,15109326
ltb4r1/2,Alosa_alosa,ARHGEF11,-,24,15113046,15147869
ltb4r1/2,Alosa_alosa,MYADMA,+,24,15153609,15161903
ltb4r1/2,Alosa_alosa,LTB4R2,+,24,15295519,15319275
ltb4r1/2,Alosa_alosa,LTB4R1,+,24,15323749,15333950
ltb4r1/2,Alosa_alosa,KLHL33,-,24,15334907,15376526
ltb4r1/2,Alosa_alosa,SLC12A3,+,24,15377649,15390542
ltb4r1/2,Alosa_alosa,SLC12A3,+,24,15403177,15446431
ltb4r1/2,Alosa_alosa,RAG2,+,24,15454427,15458856
ltb4r1/2,Alosa_alosa,KLHL33,-,24,15486285,15494998
ltb4r1/2,Salmo_salar1,ZNF27,+,ssa07,26082527,26093979
ltb4r1/2,Salmo_salar1,ZNF37A,+,ssa07,26137839,26154931
ltb4r1/2,Salmo_salar1,KLHL33,+,ssa07,26172430,26176286
ltb4r1/2,Salmo_salar1,C1QL2,+,ssa07,26194142,26196725
ltb4r1/2,Salmo_salar1,LTB4R1,+,ssa07,26226240,26240465
ltb4r1/2,Salmo_salar1,LTB4R1,-,ssa07,26239774,26243269
ltb4r1/2,Salmo_salar1,LTB4R2,+,ssa07,26246428,26261608
ltb4r1/2,Salmo_salar1,PRKD3,-,ssa07,26272287,26287248
ltb4r1/2,Salmo_salar1,KLC2,-,ssa07,26287171,26309693
ltb4r1/2,Salmo_salar1,PACS1,-,ssa07,26309992,26365558
ltb4r1/2,Salmo_salar1,SF3B2,-,ssa07,26370155,26389145
ltb4r1/2,Salmo_salar2,SF3B2,+,ssa18,70244702,70261314
ltb4r1/2,Salmo_salar2,PACS1,+,ssa18,70266508,70369969
ltb4r1/2,Salmo_salar2,KLC2,+,ssa18,70370538,70391853
ltb4r1/2,Salmo_salar2,PRKD3,+,ssa18,70392063,70419690
ltb4r1/2,Salmo_salar2,TRIM16,+,ssa18,70419533,70423311
ltb4r1/2,Salmo_salar2,LTB4R2,+,ssa18,70440806,70450023
ltb4r1/2,Salmo_salar2,LTB4R1,+,ssa18,70453125,70458247
ltb4r1/2,Salmo_salar2,AIG1,-,ssa18,70534486,70542654
ltb4r1/2,Salmo_salar2,AIG1,+,ssa18,70569007,70579061
ltb4r1/2,Salmo_salar2,AIG1,-,ssa18,70607190,70614932
